climate_id	year	month	Temp	Temp_min	Temp_max	Prec	PET
2	2006	5	8.67	2.37	14.97	74.48	96.1
2	2006	6	12.97	7.67	18.37	74.68	99
2	2006	7	14.87	8.87	20.87	49.48	105.4
2	2006	8	14.27	7.67	20.87	9.68	105.4
2	2006	9	11.87	5.77	18.07	45.18	84
2	2006	10	6.37	0.37	12.37	8.08	58.9
2	2006	11	1.87	-4.73	8.47	0	42
2	2006	12	-0.73	-8.83	7.37	0	40.3
2	2007	1	-1.73	-10.23	6.77	0	43.4
2	2007	2	-1.93	-8.93	5.07	0	42
2	2007	3	3.07	-4.53	10.67	0	74.4
2	2007	4	5.87	-1.33	13.07	20.28	84
2	2007	5	10.47	3.57	17.37	16.88	105.4
2	2007	6	12.07	5.77	18.47	57.28	102
2	2007	7	13.97	8.67	19.27	92.78	96.1
2	2007	8	14.07	8.37	19.87	50.18	96.1
2	2007	9	11.47	5.37	17.57	59.58	81
2	2007	10	9.37	2.27	16.47	0	71.3
2	2007	11	1.57	-5.93	9.07	0	42
2	2007	12	-0.43	-9.13	8.27	0	40.3
2	2008	1	-1.23	-7.93	5.47	0	37.2
2	2008	2	-3.03	-10.33	4.27	0	43.5
2	2008	3	1.87	-4.83	8.57	0	65.1
2	2008	4	5.87	-0.93	12.67	0	84
2	2008	5	9.67	4.07	15.37	50.18	99.2
2	2008	6	11.87	6.37	17.47	98.08	96
2	2008	7	13.77	8.27	19.27	89.58	99.2
2	2008	8	12.57	7.87	17.37	107.58	83.7
2	2008	9	11.67	5.87	17.57	21.58	81
2	2008	10	6.17	0.07	12.27	37.88	58.9
2	2008	11	1.47	-6.13	9.07	0	45
2	2008	12	-0.33	-8.93	8.27	0	40.3
2	2009	1	-0.83	-9.03	7.37	0	43.4
2	2009	2	0.67	-6.83	8.17	0	47.6
2	2009	3	2.57	-4.23	9.37	0	68.2
2	2009	4	6.97	-0.43	14.37	0	87
2	2009	5	9.37	2.87	15.97	17.48	99.2
2	2009	6	13.67	7.37	20.07	48.78	108
2	2009	7	14.77	8.97	20.57	55.68	102.3
2	2009	8	13.37	7.97	18.77	86.78	89.9
2	2009	9	12.57	6.07	19.07	3.58	90
2	2009	10	8.07	0.97	15.17	0	68.2
2	2009	11	3.27	-4.83	11.37	0	48
2	2009	12	-0.83	-8.53	6.87	0	40.3
2	2010	1	-2.13	-11.03	6.77	0	43.4
2	2010	2	0.17	-7.43	7.77	0	50.4
2	2010	3	3.77	-3.53	11.07	0	74.4
2	2010	4	6.17	-1.13	13.47	6.08	84
2	2010	5	9.57	3.47	15.77	65.38	99.2
2	2010	6	12.97	7.37	18.67	51.88	102
2	2010	7	14.87	9.17	20.67	71.28	105.4
2	2010	8	14.37	8.87	19.87	85.18	96.1
2	2010	9	11.87	6.47	17.37	78.48	78
2	2010	10	7.47	1.47	13.47	28.58	62
2	2010	11	2.97	-4.33	10.27	0	45
2	2010	12	-1.93	-10.53	6.67	0	37.2
2	2011	1	-3.23	-10.53	4.07	0	37.2
2	2011	2	-0.43	-8.03	7.17	0	47.6
2	2011	3	1.87	-4.93	8.67	0	65.1
2	2011	4	5.47	-0.93	11.87	10.68	81
2	2011	5	9.57	2.87	16.27	27.58	102.3
2	2011	6	12.57	6.87	18.27	62.28	99
2	2011	7	13.67	8.67	18.67	120.48	93
2	2011	8	12.97	6.57	19.47	20.78	99.2
2	2011	9	12.47	6.27	18.67	53.18	87
2	2011	10	6.97	0.27	13.67	0	65.1
2	2011	11	1.57	-6.13	9.27	0	45
2	2011	12	-0.03	-8.73	8.67	0	43.4
2	2012	1	-3.83	-10.93	3.27	0	37.2
2	2012	2	-0.03	-7.03	6.97	0	52.2
2	2012	3	1.97	-4.73	8.67	0	68.2
2	2012	4	4.77	-1.63	11.17	21.18	81
2	2012	5	9.97	3.27	16.77	11.28	105.4
2	2012	6	12.97	7.47	18.57	91.18	102
2	2012	7	14.07	8.87	19.27	81.78	96.1
2	2012	8	13.87	7.97	19.87	75.48	99.2
2	2012	9	11.17	5.47	16.97	58.38	78
2	2012	10	6.27	-0.33	12.87	0	65.1
2	2012	11	1.57	-6.43	9.57	0	48
2	2012	12	-1.03	-9.33	7.27	0	40.3
2	2013	1	-3.23	-11.63	5.17	0	40.3
2	2013	2	0.37	-7.13	7.87	0	50.4
2	2013	3	2.77	-4.33	9.87	0	68.2
2	2013	4	5.17	-1.23	11.57	6.18	81
2	2013	5	8.67	2.57	14.87	46.68	96.1
2	2013	6	13.47	7.47	19.47	82.78	105
2	2013	7	14.07	9.17	19.07	98.78	96.1
2	2013	8	13.57	6.77	20.47	36.48	105.4
2	2013	9	10.57	5.07	16.17	72.58	75
2	2013	10	6.47	0.57	12.37	51.78	58.9
2	2013	11	1.67	-6.63	9.97	0	48
2	2013	12	-1.83	-10.23	6.57	0	37.2
2	2014	1	-2.53	-10.23	5.17	0	37.2
2	2014	2	-0.63	-7.73	6.47	0	47.6
2	2014	3	2.37	-3.83	8.57	0	68.2
2	2014	4	6.17	-0.23	12.57	0	84
2	2014	5	9.37	3.17	15.67	32.48	102.3
2	2014	6	13.17	7.17	19.27	85.18	105
2	2014	7	14.37	9.47	19.37	68.68	99.2
2	2014	8	12.67	8.07	17.27	87.88	86.8
2	2014	9	11.57	6.27	16.87	60.98	78
2	2014	10	7.37	0.47	14.27	0	68.2
2	2014	11	2.77	-5.23	10.77	0	48
2	2014	12	-0.73	-9.23	7.77	0	37.2
2	2015	1	-3.53	-11.03	3.97	0	34.1
2	2015	2	-0.83	-8.73	7.07	0	47.6
2	2015	3	3.37	-3.73	10.47	0	71.3
2	2015	4	5.07	-0.63	10.77	11.48	78
2	2015	5	8.97	2.77	15.17	40.58	99.2
2	2015	6	12.47	6.77	18.27	72.28	99
2	2015	7	13.57	7.17	20.07	50.78	105.4
2	2015	8	12.77	7.37	18.27	99.48	93
2	2015	9	12.47	6.37	18.67	39.58	87
2	2015	10	7.47	0.27	14.67	0	68.2
2	2015	11	2.87	-5.23	10.97	0	48
2	2015	12	-1.63	-8.93	5.67	0	37.2
2	2016	1	-3.73	-10.63	3.17	0	34.1
2	2016	2	-0.43	-7.93	7.07	0	46.4
2	2016	3	2.57	-4.53	9.67	0	68.2
2	2016	4	5.57	-0.73	11.87	1.88	81
2	2016	5	9.07	2.67	15.47	27.18	99.2
2	2016	6	12.67	7.17	18.17	82.48	96
2	2016	7	13.67	8.67	18.77	83.78	96.1
2	2016	8	14.57	8.07	21.17	19.98	102.3
2	2016	9	11.47	6.57	16.47	70.58	72
2	2016	10	8.37	1.97	14.77	0.48	65.1
2	2016	11	3.07	-5.13	11.27	0	48
2	2016	12	0.27	-8.23	8.77	0	40.3
2	2017	1	-2.33	-9.53	4.87	0	37.2
2	2017	2	0.37	-6.63	7.37	0	47.6
2	2017	3	1.37	-5.93	8.67	0	65.1
2	2017	4	5.67	-0.83	12.17	10.48	81
2	2017	5	9.17	2.97	15.47	34.18	99.2
2	2017	6	12.17	6.57	17.77	107.88	99
2	2017	7	14.17	8.57	19.77	69.48	102.3
2	2017	8	14.07	8.67	19.57	67.48	96.1
2	2017	9	12.27	6.57	18.07	44.98	81
2	2017	10	8.67	2.27	15.07	1.28	65.1
2	2017	11	2.77	-4.63	10.17	0	45
2	2017	12	0.47	-8.23	9.17	0	40.3
2	2018	1	-1.73	-10.03	6.57	0	40.3
2	2018	2	-0.03	-6.93	6.87	0	47.6
2	2018	3	1.97	-4.63	8.57	0	65.1
2	2018	4	5.77	-1.13	12.67	0	84
2	2018	5	9.07	2.77	15.47	18.88	99.2
2	2018	6	13.07	7.27	18.87	52.18	102
2	2018	7	14.47	9.17	19.77	97.08	99.2
2	2018	8	13.97	8.87	19.17	74.18	93
2	2018	9	12.27	6.87	17.67	49.08	78
2	2018	10	6.07	0.27	11.87	0	62
2	2018	11	1.57	-5.33	8.47	0	45
2	2018	12	-1.83	-9.03	5.37	0	34.1
2	2019	1	-3.03	-10.33	4.27	0	34.1
2	2019	2	-0.43	-6.83	5.97	0	44.8
2	2019	3	1.37	-5.13	7.87	0	62
2	2019	4	6.17	-0.63	12.97	0	84
2	2019	5	9.27	3.27	15.37	35.48	99.2
2	2019	6	13.57	7.17	19.97	63.88	108
2	2019	7	13.47	8.37	18.67	87.98	93
2	2019	8	14.37	8.37	20.37	48.68	99.2
2	2019	9	11.67	6.27	17.17	76.08	75
2	2019	10	7.27	1.37	13.17	9.38	62
2	2019	11	3.97	-3.13	11.07	0	45
2	2019	12	-2.63	-9.73	4.47	0	34.1
2	2020	1	-3.63	-10.43	3.17	0	34.1
2	2020	2	-1.73	-8.73	5.27	0	43.5
2	2020	3	2.37	-4.23	8.97	0	68.2
2	2020	4	4.67	-1.93	11.27	1.18	81
2	2020	5	8.27	2.37	14.17	35.28	93
2	2020	6	12.67	7.07	18.37	99.88	99
2	2020	7	13.87	8.77	18.97	88.98	93
2	2020	8	14.07	8.07	20.17	51.78	99.2
2	2020	9	12.27	6.37	18.17	44.18	84
2	2020	10	9.37	1.77	16.97	0	71.3
2	2020	11	3.07	-4.23	10.37	0	45
2	2020	12	-1.03	-8.93	6.87	0	37.2
