year_idx,plot_id,species_id,seeds_local,seeds_external,seeds_total,seeds_mean_per_cell,p_seed_mean,p_env_mean,p_est_mean,n_new_saplings,limiting_factor
430,0,2,3268.8055,480.4723,7488.3468,8.3204,0.0832,0.0000,0.0000,0,"Light(0.000)"
430,0,3,0.0000,89.6670,179.3339,0.1993,0.0020,0.0000,0.0000,0,"Light(0.000)"
430,0,4,111075.3200,794.2015,240439.8663,267.1554,1.0000,0.0000,0.0000,0,"Light(0.000)"
430,0,5,1.9746,863.5212,1730.9914,1.9233,0.0192,0.0000,0.0000,0,"Light(0.000)"
430,0,-1,175353623.4890,30358.9685,349893246.7979,388770.2742,0.0000,0.0000,0.0000,0,"PLOT_TOTAL"
430,1,1,162932058.6782,12612.9542,324792304.4828,360880.3383,1.0000,0.0007,0.0007,1,"Light(0.000)"
430,1,2,17783114.1126,202.4718,36437293.0741,40485.8812,1.0000,0.0000,0.0000,0,"Light(0.000)"
430,1,3,0.0000,5.0399,10.0798,0.0112,0.0001,0.0001,0.0000,0,"Light(0.000)"
430,1,4,7138890.3140,182.8343,15205995.8418,16895.5509,1.0000,0.0000,0.0000,0,"Light(0.000)"
430,1,5,1.9746,35.2740,74.4968,0.0828,0.0008,0.0000,0.0000,0,"Light(0.000)"
430,1,-1,187854065.0793,13038.5741,376435677.9753,418261.8644,0.0000,0.0000,0.0000,1,"PLOT_TOTAL"
430,2,1,5910.5505,4162.0205,19925.1502,22.1391,0.2214,0.0000,0.0000,0,"Drought(0.000)"
430,2,2,159703559.0610,64.3325,320610870.6041,356234.3007,1.0000,0.0030,0.0030,4,"Light(0.000)"
430,2,3,0.0000,5.0399,10.0798,0.0112,0.0001,0.0134,0.0000,0,"Light(0.000)"
430,2,4,64112792.6888,67.3455,126946415.5299,141051.5728,1.0000,0.0059,0.0059,6,"Light(0.000)"
430,2,5,1609511.3383,35.2740,3160425.3919,3511.5838,1.0000,0.0217,0.0217,25,"Light(0.000)"
430,2,-1,225431773.6387,4334.0123,450737646.7558,500819.6075,0.0000,0.0000,0.0000,35,"PLOT_TOTAL"
431,0,1,175081461.6624,28131.1064,350377001.2642,389307.7792,1.0000,0.0000,0.0000,0,"Light(0.000)"
431,0,2,3531.6467,480.4723,7761.3968,8.6238,0.0862,0.0000,0.0000,0,"Light(0.000)"
431,0,3,0.0000,89.6670,179.3339,0.1993,0.0020,0.0000,0.0000,0,"Light(0.000)"
431,0,4,90498.8390,794.2015,203162.5621,225.7362,1.0000,0.0000,0.0000,0,"Light(0.000)"
431,0,5,2.3333,863.5212,1731.3503,1.9237,0.0192,0.0000,0.0000,0,"Light(0.000)"
431,0,-1,175175494.4814,30358.9685,350589835.9073,389544.2621,0.0000,0.0000,0.0000,0,"PLOT_TOTAL"
431,1,1,161291078.7799,12612.9542,324248363.3666,360275.9593,1.0000,0.0016,0.0016,1,"Light(0.000)"
431,1,2,18240580.0283,202.4718,36024099.0845,40026.7768,1.0000,0.0001,0.0001,0,"Light(0.000)"
431,1,3,0.0000,5.0399,10.0798,0.0112,0.0001,0.0001,0.0000,0,"Light(0.000)"
431,1,4,8030344.3900,182.8343,15169600.3725,16855.1115,1.0000,0.0002,0.0002,0,"Light(0.000)"
431,1,5,151872.7048,35.2740,151945.2273,168.8280,0.9805,0.0000,0.0000,0,"Light(0.000)"
431,1,-1,187713875.9031,13038.5741,375594018.1307,417326.6868,0.0000,0.0000,0.0000,1,"PLOT_TOTAL"
431,2,1,5761.1559,4162.0205,19995.7474,22.2175,0.2222,0.0000,0.0000,0,"Drought(0.000)"
431,2,2,160284141.0876,64.3325,319987828.8135,355542.0320,1.0000,0.0245,0.0245,24,"Light(0.000)"
431,2,3,0.0000,5.0399,10.0798,0.0112,0.0001,0.0339,0.0000,0,"Light(0.000)"
431,2,4,65435484.6340,67.3455,129548412.0139,143942.6800,1.0000,0.0245,0.0245,14,"Light(0.000)"
431,2,5,1637081.7427,35.2740,3246663.6289,3607.4040,1.0000,0.0217,0.0217,13,"Light(0.000)"
431,2,-1,227362468.6202,4334.0123,452802910.2836,503114.3448,0.0000,0.0000,0.0000,51,"PLOT_TOTAL"
432,0,1,175659445.9132,28131.1064,350797169.7885,389774.6331,1.0000,0.0000,0.0000,0,"Light(0.000)"
432,0,2,3252.9677,480.4723,7745.5590,8.6062,0.0861,0.0000,0.0000,0,"Light(0.000)"
432,0,3,0.0000,89.6670,179.3339,0.1993,0.0020,0.0000,0.0000,0,"Light(0.000)"
432,0,4,99966.8816,794.2015,192054.1237,213.3935,1.0000,0.0000,0.0000,0,"Light(0.000)"
432,0,5,2.3395,863.5212,1731.7152,1.9241,0.0192,0.0000,0.0000,0,"Light(0.000)"
432,0,-1,175762668.1020,30358.9685,350998880.5203,389998.7561,0.0000,0.0000,0.0000,0,"PLOT_TOTAL"
432,1,1,160899936.6535,12612.9542,322216241.3420,358018.0459,1.0000,0.0009,0.0009,1,"Light(0.000)"
432,1,2,17616658.8919,202.4718,35857643.8638,39841.8265,1.0000,0.0000,0.0000,0,"Light(0.000)"
432,1,3,0.0000,5.0399,10.0798,0.0112,0.0001,0.0001,0.0000,0,"Light(0.000)"
432,1,4,7793217.2658,182.8343,15823927.3244,17582.1415,1.0000,0.0001,0.0001,0,"Light(0.000)"
432,1,5,100685.4374,35.2740,252628.6902,280.6985,0.9997,0.0000,0.0000,0,"Light(0.000)"
432,1,-1,186410498.2487,13038.5741,374150451.3000,415722.7237,0.0000,0.0000,0.0000,1,"PLOT_TOTAL"
432,2,1,5519.5603,4162.0205,19604.7572,21.7831,0.2178,0.0000,0.0000,0,"Drought(0.000)"
432,2,2,162461351.9703,64.3325,322745621.7228,358606.2464,1.0000,0.0198,0.0198,19,"Light(0.000)"
432,2,3,0.0000,5.0399,10.0798,0.0112,0.0001,0.0301,0.0000,0,"Light(0.000)"
432,2,4,65680254.7326,67.3455,131115874.0577,145684.3045,1.0000,0.0245,0.0245,12,"Light(0.000)"
432,2,5,1654594.0848,35.2740,3291746.3754,3657.4960,1.0000,0.0185,0.0185,18,"Light(0.000)"
432,2,-1,229801720.3479,4334.0124,457172856.9928,507969.8411,0.0000,0.0000,0.0000,49,"PLOT_TOTAL"
433,0,1,175047044.9881,28131.1064,350762753.1142,389736.3923,1.0000,0.0000,0.0000,0,"Light(0.000)"
433,0,2,2966.4851,480.4723,7180.3975,7.9782,0.0798,0.0000,0.0000,0,"Light(0.000)"
433,0,3,0.0000,89.6670,179.3339,0.1993,0.0020,0.0000,0.0000,0,"Light(0.000)"
433,0,4,72147.8535,794.2015,173703.1382,193.0035,1.0000,0.0000,0.0000,0,"Light(0.000)"
433,0,5,2.6013,863.5212,1731.9832,1.9244,0.0192,0.0000,0.0000,0,"Light(0.000)"
433,0,-1,175122161.9281,30358.9685,350945547.9670,389939.4977,0.0000,0.0000,0.0000,0,"PLOT_TOTAL"
433,1,1,160665919.5538,12612.9542,321591082.1158,357323.4246,1.0000,0.0005,0.0005,0,"Light(0.000)"
433,1,2,17096315.7146,202.4718,34713379.5500,38570.4217,1.0000,0.0000,0.0000,0,"Light(0.000)"
433,1,3,0.0000,5.0399,10.0798,0.0112,0.0001,0.0001,0.0000,0,"Light(0.000)"
433,1,4,7229751.6401,182.8343,15023334.5745,16692.5940,1.0000,0.0000,0.0000,0,"Light(0.000)"
433,1,5,187620.6103,35.2740,288376.5956,320.4184,1.0000,0.0000,0.0000,0,"Light(0.000)"
433,1,-1,185179607.5189,13038.5741,371616182.9158,412906.8699,0.0000,0.0000,0.0000,0,"PLOT_TOTAL"
433,2,1,5477.5135,4162.0205,19321.1148,21.4679,0.2147,0.0552,0.0118,11,"Light(0.027)"
433,2,2,163886767.2578,64.3325,326348247.8930,362609.1643,1.0000,0.0216,0.0216,16,"Light(0.000)"
433,2,3,0.0000,5.0399,10.0798,0.0112,0.0001,0.0368,0.0000,0,"Light(0.000)"
433,2,4,66709993.1439,67.3455,132390382.5676,147100.4251,1.0000,0.0230,0.0230,21,"Light(0.000)"
433,2,5,1822332.8538,35.2740,3476997.4865,3863.3305,1.0000,0.0170,0.0170,17,"Light(0.000)"
433,2,-1,232424570.7689,4334.0123,462234959.1416,513594.3990,0.0000,0.0000,0.0000,65,"PLOT_TOTAL"
434,0,1,175992303.9163,28131.1064,351095611.1173,390106.2346,1.0000,0.0000,0.0000,0,"Light(0.000)"
434,0,2,2946.8408,480.4723,6874.2706,7.6381,0.0764,0.0000,0.0000,0,"Light(0.000)"
434,0,3,0.0000,89.6670,179.3339,0.1993,0.0020,0.0000,0.0000,0,"Light(0.000)"
434,0,4,68610.7985,794.2015,142347.0551,158.1634,1.0000,0.0000,0.0000,0,"Light(0.000)"
434,0,5,2.7409,863.5212,1732.3847,1.9249,0.0192,0.0000,0.0000,0,"Light(0.000)"
434,0,-1,176063864.2966,30358.9685,351246744.1616,390274.1602,0.0000,0.0000,0.0000,0,"PLOT_TOTAL"
434,1,1,161136713.2446,12612.9542,321827858.7069,357586.5097,1.0000,0.0005,0.0005,1,"Light(0.000)"
434,1,2,17750038.9604,202.4718,34846759.6186,38718.6218,1.0000,0.0001,0.0001,0,"Light(0.000)"
434,1,3,0.0000,5.0399,10.0798,0.0112,0.0001,0.0001,0.0000,0,"Light(0.000)"
434,1,4,7742120.4981,182.8343,14972237.8068,16635.8198,1.0000,0.0001,0.0001,0,"Light(0.000)"
434,1,5,151907.9007,35.2740,339599.0589,377.3323,1.0000,0.0000,0.0000,0,"Light(0.000)"
434,1,-1,186780780.6039,13038.5741,371986465.2710,413318.2947,0.0000,0.0000,0.0000,1,"PLOT_TOTAL"
434,2,1,5435.8061,4162.0205,19237.3606,21.3748,0.2137,0.0357,0.0076,10,"Light(0.030)"
434,2,2,166526221.6079,64.3325,330413117.5306,367125.6861,1.0000,0.0064,0.0064,2,"Light(0.000)"
434,2,3,0.0000,5.0399,10.0798,0.0112,0.0001,0.0200,0.0000,0,"Light(0.000)"
434,2,4,67619509.0897,67.3455,134329636.9247,149255.1521,1.0000,0.0069,0.0069,8,"Light(0.000)"
434,2,5,1844385.8696,35.2740,3666789.2712,4074.2103,1.0000,0.0127,0.0127,7,"Light(0.000)"
434,2,-1,235995552.3732,4334.0123,468428791.1669,520476.4346,0.0000,0.0000,0.0000,27,"PLOT_TOTAL"
435,0,1,176652465.8847,28131.1064,352701032.0139,391890.0356,1.0000,0.0000,0.0000,0,"Light(0.000)"
435,0,2,3156.6160,480.4723,7064.4015,7.8493,0.0785,0.0000,0.0000,0,"Light(0.000)"
435,0,3,0.0000,89.6670,179.3339,0.1993,0.0020,0.0000,0.0000,0,"Light(0.000)"
435,0,4,70228.4717,794.2015,140427.6733,156.0307,1.0000,0.0000,0.0000,0,"Light(0.000)"
435,0,5,2.6105,863.5212,1732.3938,1.9249,0.0192,0.0000,0.0000,0,"Light(0.000)"
435,0,-1,176725853.5828,30358.9685,352850435.8164,392056.0398,0.0000,0.0000,0.0000,0,"PLOT_TOTAL"
435,1,1,160340451.6092,12612.9542,321502390.7623,357224.8786,1.0000,0.0004,0.0004,0,"Light(0.000)"
435,1,2,19249351.4287,202.4718,36999795.3327,41110.8837,1.0000,0.0001,0.0001,0,"Light(0.000)"
435,1,3,0.0000,5.0399,10.0798,0.0112,0.0001,0.0001,0.0000,0,"Light(0.000)"
435,1,4,7984566.4316,182.8343,15727052.5982,17474.5029,1.0000,0.0001,0.0001,0,"Light(0.000)"
435,1,5,121414.4700,35.2740,273392.9187,303.7699,1.0000,0.0000,0.0000,0,"Light(0.000)"
435,1,-1,187695783.9394,13038.5741,374502641.6916,416114.0463,0.0000,0.0000,0.0000,0,"PLOT_TOTAL"
435,2,1,5506.2869,4162.0205,19266.1340,21.4068,0.2141,0.0745,0.0159,15,"Light(0.029)"
435,2,2,155952780.4456,64.3325,322479130.7185,358310.1452,1.0000,0.0245,0.0245,17,"Light(0.000)"
435,2,3,0.0000,5.0399,10.0798,0.0112,0.0001,0.0499,0.0000,0,"Light(0.000)"
435,2,4,68612861.8129,67.3455,136232505.5936,151369.4507,1.0000,0.0231,0.0231,19,"Light(0.000)"
435,2,5,1850314.4623,35.2740,3694770.8798,4105.3010,1.0000,0.0381,0.0381,27,"Light(0.000)"
435,2,-1,226421463.0077,4334.0124,462425683.4057,513806.3149,0.0000,0.0000,0.0000,78,"PLOT_TOTAL"
436,0,1,176337725.9702,28131.1065,353046454.0678,392273.8379,1.0000,0.0000,0.0000,0,"Light(0.000)"
436,0,2,2936.8086,480.4723,7054.3693,7.8382,0.0784,0.0000,0.0000,0,"Light(0.000)"
436,0,3,0.0000,89.6670,179.3339,0.1993,0.0020,0.0000,0.0000,0,"Light(0.000)"
436,0,4,70110.8934,794.2015,141927.7682,157.6975,1.0000,0.0000,0.0000,0,"Light(0.000)"
436,0,5,2.5356,863.5212,1732.1886,1.9247,0.0192,0.0000,0.0000,0,"Light(0.000)"
436,0,-1,176410776.2079,30358.9685,353197347.7277,392441.4975,0.0000,0.0000,0.0000,0,"PLOT_TOTAL"
436,1,1,160136421.2057,12612.9542,320502098.7233,356113.4430,1.0000,0.0000,0.0000,0,"Drought(0.000)"
436,1,2,19318530.6477,202.4718,38568287.0199,42853.6522,1.0000,0.0000,0.0000,0,"Light(0.000)"
436,1,3,0.0000,5.0399,10.0798,0.0112,0.0001,0.0000,0.0000,0,"Light(0.000)"
436,1,4,8219810.7841,182.8343,16204742.8842,18005.2699,1.0000,0.0000,0.0000,0,"Light(0.000)"
436,1,5,162125.5140,35.2740,283610.5320,315.1228,1.0000,0.0000,0.0000,0,"Light(0.000)"
436,1,-1,187836888.1515,13038.5741,375558749.2391,417287.4992,0.0000,0.0000,0.0000,0,"PLOT_TOTAL"
436,2,1,5277.7171,4162.0205,19108.0450,21.2312,0.2123,0.0885,0.0188,22,"Light(0.030)"
436,2,2,148606902.0588,64.3325,304559811.1693,338399.7902,1.0000,0.0277,0.0277,20,"Light(0.000)"
436,2,3,0.0000,5.0399,10.0798,0.0112,0.0001,0.0616,0.0000,0,"Light(0.000)"
436,2,4,69756564.5389,67.3455,138369561.0428,153743.9567,1.0000,0.0250,0.0250,20,"Light(0.000)"
436,2,5,1808164.9818,35.2740,3658549.9920,4065.0555,1.0000,0.0518,0.0518,36,"Light(0.000)"
436,2,-1,220176909.2965,4334.0123,446607040.3289,496230.0448,0.0000,0.0000,0.0000,98,"PLOT_TOTAL"
437,0,1,177056951.1082,28131.1064,353450939.2912,392723.2659,1.0000,0.0000,0.0000,0,"Light(0.000)"
437,0,2,3068.9191,480.4723,6966.6724,7.7407,0.0774,0.0000,0.0000,0,"Light(0.000)"
437,0,3,0.0000,89.6670,179.3339,0.1993,0.0020,0.0000,0.0000,0,"Light(0.000)"
437,0,4,71003.6245,794.2015,142702.9210,158.5588,1.0000,0.0000,0.0000,0,"Light(0.000)"
437,0,5,2.9787,863.5212,1732.5568,1.9251,0.0193,0.0000,0.0000,0,"Light(0.000)"
437,0,-1,177131026.6305,30358.9685,353602520.7754,392891.6898,0.0000,0.0000,0.0000,0,"PLOT_TOTAL"
437,1,1,157945575.7947,12612.9542,318107222.9089,353452.4699,1.0000,0.0014,0.0014,3,"Light(0.000)"
437,1,2,20337626.2207,202.4718,39656561.8119,44062.8465,1.0000,0.0002,0.0002,0,"Light(0.000)"
437,1,3,0.0000,5.0399,10.0798,0.0112,0.0001,0.0001,0.0000,0,"Light(0.000)"
437,1,4,8154618.8430,182.8343,16374795.2956,18194.2170,1.0000,0.0003,0.0003,0,"Light(0.000)"
437,1,5,173725.8276,35.2740,335921.8896,373.2465,1.0000,0.0000,0.0000,0,"Light(0.000)"
437,1,-1,186611546.6860,13038.5741,374474511.9858,416082.7911,0.0000,0.0000,0.0000,3,"PLOT_TOTAL"
437,2,1,5686.4973,4162.0205,19288.2554,21.4314,0.2143,0.0563,0.0121,14,"Light(0.031)"
437,2,2,150653937.7485,64.3325,299260968.4722,332512.1872,1.0000,0.0170,0.0170,13,"Light(0.000)"
437,2,3,0.0000,5.0399,10.0798,0.0112,0.0001,0.0401,0.0000,0,"Light(0.000)"
437,2,4,70253439.0257,67.3455,140010138.2556,155566.8203,1.0000,0.0159,0.0159,7,"Light(0.000)"
437,2,5,1956722.9225,35.2740,3764958.4522,4183.2872,1.0000,0.0230,0.0230,13,"Light(0.000)"
437,2,-1,222869786.1940,4334.0124,443055363.5152,492283.7372,0.0000,0.0000,0.0000,47,"PLOT_TOTAL"
438,0,1,176911364.6636,28131.1064,354024577.9846,393360.6422,1.0000,0.0000,0.0000,0,"Light(0.000)"
438,0,2,3332.9432,480.4723,7362.8070,8.1809,0.0818,0.0000,0.0000,0,"Winter(0.000)"
438,0,3,0.0000,89.6670,179.3339,0.1993,0.0020,0.0000,0.0000,0,"Light(0.000)"
438,0,4,2525.3648,794.2015,75117.3924,83.4638,0.8346,0.0000,0.0000,0,"Winter(0.000)"
438,0,5,2.8055,863.5212,1732.8266,1.9254,0.0193,0.0000,0.0000,0,"Light(0.000)"
438,0,-1,176917225.7771,30358.9685,354108970.3446,393454.4115,0.0000,0.0000,0.0000,0,"PLOT_TOTAL"
438,1,1,161122439.0731,12612.9542,319093240.7763,354548.0453,1.0000,0.0007,0.0007,0,"Light(0.000)"
438,1,2,20188045.2528,202.4718,40526076.4170,45028.9738,1.0000,0.0000,0.0000,0,"Light(0.000)"
438,1,3,0.0000,5.0399,10.0798,0.0112,0.0001,0.0000,0.0000,0,"Light(0.000)"
438,1,4,8408532.4145,182.8343,16563516.9260,18403.9077,1.0000,0.0000,0.0000,0,"Light(0.000)"
438,1,5,148733.8658,35.2740,322530.2413,358.3669,1.0000,0.0000,0.0000,0,"Light(0.000)"
438,1,-1,189867750.6062,13038.5741,376505374.4405,418339.3049,0.0000,0.0000,0.0000,0,"PLOT_TOTAL"
438,2,1,5353.4032,4162.0205,19363.9415,21.5155,0.2152,0.0485,0.0104,11,"Light(0.026)"
438,2,2,151611506.0249,64.3325,302265572.4383,335850.6360,1.0000,0.0117,0.0117,7,"Light(0.000)"
438,2,3,0.0000,5.0399,10.0798,0.0112,0.0001,0.0365,0.0000,0,"Light(0.000)"
438,2,4,70123443.5310,67.3455,140377017.2478,155974.4636,1.0000,0.0105,0.0105,5,"Light(0.000)"
438,2,5,1980301.3403,35.2740,3937094.8108,4374.5498,1.0000,0.0216,0.0216,16,"Light(0.000)"
438,2,-1,223720604.2994,4334.0123,446599058.5181,496221.1761,0.0000,0.0000,0.0000,39,"PLOT_TOTAL"
439,0,1,176262943.2345,28131.1064,353230570.1110,392478.4112,1.0000,0.0000,0.0000,0,"Light(0.000)"
439,0,2,3080.9538,480.4723,7374.8417,8.1943,0.0819,0.0000,0.0000,0,"Light(0.000)"
439,0,3,0.0000,89.6670,179.3339,0.1993,0.0020,0.0000,0.0000,0,"Light(0.000)"
439,0,4,2486.5915,794.2015,6600.3594,7.3337,0.0733,0.0000,0.0000,0,"Light(0.000)"
439,0,5,3.1826,863.5212,1733.0305,1.9256,0.0193,0.0000,0.0000,0,"Light(0.000)"
439,0,-1,176268513.9624,30358.9685,353246457.6764,392496.0641,0.0000,0.0000,0.0000,0,"PLOT_TOTAL"
439,1,1,162002268.3136,12612.9542,323149933.2952,359055.4814,1.0000,0.0006,0.0006,2,"Light(0.000)"
439,1,2,19804500.7748,202.4718,39992950.9712,44436.6122,1.0000,0.0000,0.0000,0,"Light(0.000)"
439,1,3,0.0000,5.0399,10.0798,0.0112,0.0001,0.0000,0.0000,0,"Light(0.000)"
439,1,4,8342772.1307,182.8343,16751670.2137,18612.9669,1.0000,0.0000,0.0000,0,"Light(0.000)"
439,1,5,135882.5715,35.2740,284686.9852,316.3189,1.0000,0.0000,0.0000,0,"Light(0.000)"
439,1,-1,190285423.7906,13038.5741,380179251.5451,422421.3906,0.0000,0.0000,0.0000,2,"PLOT_TOTAL"
439,2,1,5765.8969,4162.0205,19443.3411,21.6037,0.2160,0.0000,0.0000,0,"Drought(0.000)"
439,2,2,142931967.6533,64.3325,294543602.3432,327270.6693,1.0000,0.0183,0.0183,19,"Light(0.000)"
439,2,3,0.0000,5.0399,10.0798,0.0112,0.0001,0.0377,0.0000,0,"Light(0.000)"
439,2,4,72020172.6252,67.3455,142143750.8473,157937.5009,1.0000,0.0193,0.0193,23,"Light(0.000)"
439,2,5,2079635.0476,35.2740,4060006.9358,4511.1188,1.0000,0.0156,0.0156,15,"Light(0.000)"
439,2,-1,217037541.2230,4334.0123,440766813.5471,489740.9039,0.0000,0.0000,0.0000,57,"PLOT_TOTAL"
440,0,1,179159633.4731,28131.1064,355478838.9205,394976.4877,1.0000,0.0001,0.0001,0,"Light(0.000)"
440,0,2,3367.6452,480.4723,7409.5436,8.2328,0.0823,0.0000,0.0000,0,"Light(0.000)"
440,0,3,0.0000,89.6670,179.3339,0.1993,0.0020,0.0000,0.0000,0,"Light(0.000)"
440,0,4,2792.4391,794.2015,6867.4337,7.6305,0.0763,0.0000,0.0000,0,"Light(0.000)"
440,0,5,2.8758,863.5212,1733.1008,1.9257,0.0193,0.0000,0.0000,0,"Light(0.000)"
440,0,-1,179165796.4333,30358.9685,355495028.3326,394994.4759,0.0000,0.0000,0.0000,0,"PLOT_TOTAL"
440,1,1,162203158.0137,12612.9543,324230652.2358,360256.2803,1.0000,0.0002,0.0002,0,"Light(0.000)"
440,1,2,19609221.4940,202.4718,39414127.2124,43793.4747,1.0000,0.0000,0.0000,0,"Light(0.000)"
440,1,3,0.0000,5.0399,10.0798,0.0112,0.0001,0.0000,0.0000,0,"Light(0.000)"
440,1,4,8782616.9063,182.8343,17125754.7056,19028.6163,1.0000,0.0000,0.0000,0,"Light(0.000)"
440,1,5,96744.2956,35.2740,232697.4151,258.5527,0.9980,0.0000,0.0000,0,"Light(0.000)"
440,1,-1,190691740.7097,13038.5741,381003241.6486,423336.9352,0.0000,0.0000,0.0000,0,"PLOT_TOTAL"
440,2,1,5670.9079,4162.0205,19760.8459,21.9565,0.2196,0.0000,0.0000,0,"Drought(0.000)"
440,2,2,144693801.5519,64.3325,287625897.8701,319584.3310,1.0000,0.0000,0.0000,0,"Winter(0.000)"
440,2,3,0.0000,5.0399,10.0798,0.0112,0.0001,0.0114,0.0000,0,"Light(0.000)"
440,2,4,73742307.1734,67.3455,145762614.4896,161958.4605,1.0000,0.0000,0.0000,0,"Winter(0.000)"
440,2,5,2064643.9387,35.2740,4144349.5342,4604.8328,1.0000,0.0101,0.0101,9,"Light(0.000)"
440,2,-1,220506423.5719,4334.0123,437552632.8196,486169.5920,0.0000,0.0000,0.0000,9,"PLOT_TOTAL"
441,0,1,180094825.1447,28131.1064,359310720.8307,399234.1343,1.0000,0.0001,0.0001,0,"Light(0.000)"
441,0,2,3169.2876,480.4723,7497.8774,8.3310,0.0833,0.0000,0.0000,0,"Light(0.000)"
441,0,3,0.0000,89.6670,179.3339,0.1993,0.0020,0.0000,0.0000,0,"Light(0.000)"
441,0,4,3235.0552,794.2015,7615.8974,8.4621,0.0846,0.0000,0.0000,0,"Light(0.000)"
441,0,5,2.8488,863.5212,1732.7671,1.9253,0.0193,0.0000,0.0000,0,"Light(0.000)"
441,0,-1,180101232.3363,30358.9685,359327746.7065,399253.0519,0.0000,0.0000,0.0000,0,"PLOT_TOTAL"
441,1,1,159121504.9879,12612.9542,321349888.9101,357055.4321,1.0000,0.0015,0.0015,0,"Light(0.000)"
441,1,2,20284292.7426,202.4718,39893919.1802,44326.5769,1.0000,0.0001,0.0001,1,"Light(0.000)"
441,1,3,0.0000,5.0399,10.0798,0.0112,0.0001,0.0001,0.0000,0,"Light(0.000)"
441,1,4,9188500.1842,182.8343,17971482.7591,19968.3142,1.0000,0.0001,0.0001,0,"Light(0.000)"
441,1,5,159570.5653,35.2740,256385.4089,284.8727,0.9998,0.0000,0.0000,0,"Light(0.000)"
441,1,-1,188753868.4800,13038.5741,379471686.3379,421635.2070,0.0000,0.0000,0.0000,1,"PLOT_TOTAL"
441,2,1,5646.3854,4162.0205,19641.3344,21.8237,0.2182,0.0136,0.0030,4,"Light(0.039)"
441,2,2,146161645.4734,64.3325,290855575.6902,323172.8619,1.0000,0.0206,0.0206,13,"Light(0.000)"
441,2,3,0.0000,5.0399,10.0798,0.0112,0.0001,0.0377,0.0000,0,"Light(0.000)"
441,2,4,76190619.8153,67.3455,149933061.6797,166592.2908,1.0000,0.0230,0.0230,18,"Light(0.000)"
441,2,5,2063391.7256,35.2740,4128106.2123,4586.7847,1.0000,0.0081,0.0081,8,"Light(0.000)"
441,2,-1,224421303.3997,4334.0123,444936394.9963,494373.7722,0.0000,0.0000,0.0000,43,"PLOT_TOTAL"
442,0,1,181459016.7746,28131.1064,361610104.1322,401789.0046,1.0000,0.0001,0.0001,1,"Light(0.000)"
442,0,2,3201.1134,480.4723,7331.3457,8.1459,0.0815,0.0000,0.0000,0,"Light(0.000)"
442,0,3,0.0000,89.6670,179.3339,0.1993,0.0020,0.0000,0.0000,0,"Light(0.000)"
442,0,4,2597.6014,794.2015,7421.0596,8.2456,0.0825,0.0000,0.0000,0,"Light(0.000)"
442,0,5,2.9998,863.5212,1732.8911,1.9254,0.0193,0.0000,0.0000,0,"Light(0.000)"
442,0,-1,181464818.4893,30358.9685,361626768.7625,401807.5208,0.0000,0.0000,0.0000,1,"PLOT_TOTAL"
442,1,1,162353314.3058,12612.9543,321500045.2022,357222.2724,1.0000,0.0018,0.0018,0,"Light(0.000)"
442,1,2,18480782.9679,202.4718,38765480.6540,43072.7563,1.0000,0.0002,0.0002,0,"Light(0.000)"
442,1,3,0.0000,5.0399,10.0798,0.0112,0.0001,0.0002,0.0000,0,"Light(0.000)"
442,1,4,8781604.0642,182.8343,17970469.9169,19967.1888,1.0000,0.0002,0.0002,1,"Light(0.000)"
442,1,5,138126.7095,35.2740,297767.8228,330.8531,1.0000,0.0000,0.0000,0,"Light(0.000)"
442,1,-1,189753828.0475,13038.5741,378533773.6757,420593.0819,0.0000,0.0000,0.0000,1,"PLOT_TOTAL"
442,2,1,6136.9061,4162.0205,20107.3326,22.3415,0.2234,0.0348,0.0078,6,"Light(0.047)"
442,2,2,148257435.2204,64.3325,294419209.3587,327132.4548,1.0000,0.0093,0.0093,12,"Light(0.000)"
442,2,3,0.0000,5.0399,10.0798,0.0112,0.0001,0.0339,0.0000,0,"Light(0.000)"
442,2,4,77910360.5257,67.3455,154101115.0321,171223.4611,1.0000,0.0100,0.0100,6,"Light(0.000)"
442,2,5,2126463.4144,35.2740,4189925.6879,4655.4730,1.0000,0.0106,0.0106,8,"Light(0.000)"
442,2,-1,228300396.0666,4334.0123,452730367.4910,503033.7417,0.0000,0.0000,0.0000,32,"PLOT_TOTAL"
443,0,1,179959040.7667,28131.1064,361474319.7542,401638.1331,1.0000,0.0001,0.0001,0,"Light(0.000)"
443,0,2,3930.9803,480.4723,8093.0384,8.9923,0.0899,0.0000,0.0000,0,"Light(0.000)"
443,0,3,0.0000,89.6670,179.3339,0.1993,0.0020,0.0000,0.0000,0,"Light(0.000)"
443,0,4,2904.5434,794.2015,7090.5478,7.8784,0.0788,0.0000,0.0000,0,"Light(0.000)"
443,0,5,2.9928,863.5212,1733.0351,1.9256,0.0193,0.0000,0.0000,0,"Light(0.000)"
443,0,-1,179965879.2832,30358.9685,361491415.7094,401657.1286,0.0000,0.0000,0.0000,0,"PLOT_TOTAL"
443,1,1,163654321.5336,12612.9542,326032861.7479,362258.7353,1.0000,0.0010,0.0010,0,"Light(0.000)"
443,1,2,20702100.7014,202.4718,39183288.6129,43536.9873,1.0000,0.0001,0.0001,0,"Light(0.000)"
443,1,3,0.0000,5.0399,10.0798,0.0112,0.0001,0.0001,0.0000,0,"Light(0.000)"
443,1,4,8928954.2292,182.8343,17710923.9619,19678.8044,1.0000,0.0001,0.0001,0,"Light(0.000)"
